Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 68
52;Pays de la Loire;Données temps réel;2023-09-26;09:00;2023-09-26T09:00:00+02:00;2401;217;0;135;46;7;0;84;1912;0;0;9.04;10.78;0.0;;5.62;7.82;1.92;5.0;0.29;70.0;3.5;102.44;
52;Pays de la Loire;Données temps réel;2023-09-27;07:15;2023-09-27T07:15:00+02:00;2155;30;0;323;6;6;0;84;1707;0;0;1.39;1.49;0.0;;14.99;18.71;0.28;0.65;0.28;60.0;3.9;102.44;
52;Pays de la Loire;Données temps réel;2023-10-27;00:15;2023-10-27T00:15:00+02:00;1635;41;0;768;0;14;0;83;728;0;0;2.51;2.04;0.0;;46.97;44.5;0.0;0.0;0.86;140.0;5.08;101.22;
52;Pays de la Loire;Données temps réel;2023-11-21;02:00;2023-11-21T02:00:00+01:00;1979;560;0;589;0;14;0;84;732;0;0;28.3;27.82;0.0;;29.76;34.13;0.0;0.0;0.71;140.0;4.24;102.44;
52;Pays de la Loire;Données temps réel;2023-11-22;14:00;2023-11-22T14:00:00+01:00;1937;880;0;400;385;15;0;84;173;0;0;45.43;43.72;0.0;;20.65;23.17;19.88;41.85;0.77;150.0;4.34;102.44;
52;Pays de la Loire;Données temps réel;2023-12-04;08:45;2023-12-04T08:45:00+01:00;3960;723;0;1504;12;15;0;85;1622;0;0;18.26;35.99;0.0;;37.98;83.98;0.3;1.1;0.38;150.0;2.15;94.44;
52;Pays de la Loire;Données temps réel;2023-12-09;22:45;2023-12-09T22:45:00+01:00;3389;295;0;960;0;16;0;85;2033;0;0;8.7;14.68;0.0;;28.33;53.6;0.0;0.0;0.47;160.0;2.51;94.44;
52;Pays de la Loire;Données temps réel;2023-06-05;15:15;2023-06-05T15:15:00+02:00;2876;19;0;103;739;2;0;45;1968;-;-;0.66;0.94;0.0;;3.58;5.97;25.7;80.33;0.07;20.0;1.56;54.88;
52;Pays de la Loire;Données temps réel;2023-06-20;22:30;2023-06-20T22:30:00+02:00;2611;19;0;145;4;2;0;45;2397;-;-;0.73;0.94;0.0;;5.55;8.4;0.15;0.43;0.08;20.0;1.72;54.88;
52;Pays de la Loire;Données temps réel;2023-06-21;20:15;2023-06-21T20:15:00+02:00;2625;53;0;147;83;2;0;45;2296;-;-;2.02;2.63;0.0;;5.6;8.52;3.16;9.02;0.08;20.0;1.71;54.88;
52;Pays de la Loire;Données temps réel;2023-06-22;00:45;2023-06-22T00:45:00+02:00;2345;19;0;389;0;2;0;45;1890;-;-;0.81;0.94;0.0;;16.59;22.54;0.0;0.0;0.09;20.0;1.92;54.88;
52;Pays de la Loire;Données temps réel;2023-06-23;09:45;2023-06-23T09:45:00+02:00;2847;19;0;38;363;2;0;45;2380;-;-;0.67;0.94;0.0;;1.33;2.2;12.75;39.46;0.07;20.0;1.58;54.88;
52;Pays de la Loire;Données temps réel;2023-06-26;19:30;2023-06-26T19:30:00+02:00;2794;19;0;273;224;2;0;45;2230;-;-;0.68;0.94;0.0;;9.77;15.82;8.02;24.35;0.07;20.0;1.61;54.88;
52;Pays de la Loire;Données temps réel;2023-06-29;08:15;2023-06-29T08:15:00+02:00;2858;19;0;69;151;2;0;45;2572;-;-;0.66;0.94;0.0;;2.41;4.0;5.28;16.41;0.07;20.0;1.57;54.88;
52;Pays de la Loire;Données temps réel;2023-07-05;09:00;2023-07-05T09:00:00+02:00;2970;21;0;130;290;1;0;42;2485;-;-;0.71;1.04;0.0;;4.38;7.53;9.76;31.52;0.03;10.0;1.41;51.22;
52;Pays de la Loire;Données temps réel;2023-07-13;02:30;2023-07-13T02:30:00+02:00;2237;21;0;175;0;1;0;42;1998;-;-;0.94;1.04;0.0;;7.82;10.14;0.0;0.0;0.04;10.0;1.88;51.22;
52;Pays de la Loire;Données temps réel;2023-07-15;04:30;2023-07-15T04:30:00+02:00;1817;21;0;550;0;1;0;42;1203;-;-;1.16;1.04;0.0;;30.27;31.87;0.0;0.0;0.06;10.0;2.31;51.22;
52;Pays de la Loire;Données temps réel;2023-07-19;01:15;2023-07-19T01:15:00+02:00;2451;21;0;362;0;1;0;42;2025;-;-;0.86;1.04;0.0;;14.77;20.97;0.0;0.0;0.04;10.0;1.71;51.22;
52;Pays de la Loire;Données temps réel;2023-07-21;07:45;2023-07-21T07:45:00+02:00;2873;32;0;111;83;9;0;83;2556;0;0;1.11;1.59;0.0;;3.86;6.43;2.89;9.02;0.31;90.0;2.89;101.22;
52;Pays de la Loire;Données temps réel;2023-07-28;00:30;2023-07-28T00:30:00+02:00;2580;28;0;416;0;10;0;83;2044;0;0;1.09;1.39;0.0;;16.12;24.1;0.0;0.0;0.39;100.0;3.22;101.22;
52;Pays de la Loire;Données temps réel;2023-08-12;09:15;2023-08-12T09:15:00+02:00;2136;24;0;119;261;8;0;83;1640;0;0;1.12;1.19;0.0;;5.57;6.89;12.22;28.37;0.37;80.0;3.89;101.22;
52;Pays de la Loire;Données temps réel;2024-03-24;09:30;2024-03-24T09:30:00+01:00;1507;285;0;369;291;16;0;84;457;0;6;18.91;14.19;0.0;;24.49;20.6;19.31;26.75;1.06;160.0;5.57;93.33;
52;Pays de la Loire;Données temps réel;2024-04-21;16:15;2024-04-21T16:15:00+02:00;970;13;0;577;591;16;0;83;-325;0;15;1.34;0.65;0.0;;59.48;31.74;60.93;48.76;1.65;160.0;8.56;97.65;
52;Pays de la Loire;Données temps réel;2024-05-10;04:15;2024-05-10T04:15:00+02:00;1736;17;0;699;0;19;0;84;917;0;0;0.98;0.84;0.0;;40.26;38.45;0.0;0.0;1.09;190.0;4.84;98.82;
28;Normandie;Données temps réel;2024-04-16;02:15;2024-04-16T02:15:00+02:00;2741;197;6221;1045;0;15;0;29;-4767;0;0;7.19;25.58;226.96;58.47;38.12;66.99;0.0;0.0;0.55;51.72;1.06;21.8;
28;Normandie;Données temps réel;2024-04-25;05:30;2024-04-25T05:30:00+02:00;3007;249;7678;101;0;15;0;35;-5070;0;0;8.28;32.34;255.34;72.16;3.36;6.47;0.0;0.0;0.5;51.72;1.16;26.32;
28;Normandie;Données temps réel;2024-02-02;18:15;2024-02-02T18:15:00+01:00;3506;4;8870;630;0;11;0;41;-6050;0;0;0.11;0.52;252.99;83.36;17.97;41.1;0.0;0.0;0.31;37.93;1.17;30.83;
28;Normandie;Données temps réel;2024-02-07;21:00;2024-02-07T21:00:00+01:00;3056;4;8355;105;0;11;0;40;-5459;0;0;0.13;0.52;273.4;78.52;3.44;6.85;0.0;0.0;0.36;37.93;1.31;30.08;
28;Normandie;Données temps réel;2024-02-15;01:00;2024-02-15T01:00:00+01:00;2905;182;8492;735;0;11;0;39;-6554;0;0;6.27;23.64;292.32;79.81;25.3;47.95;0.0;0.0;0.38;37.93;1.34;29.32;
28;Normandie;Données temps réel;2024-03-03;23:00;2024-03-03T23:00:00+01:00;3506;241;7809;185;0;14;0;27;-4770;0;0;6.87;31.3;222.73;73.39;5.28;12.07;0.0;0.0;0.4;48.28;0.77;20.3;
28;Normandie;Données temps réel;2024-03-14;06:00;2024-03-14T06:00:00+01:00;2934;179;7666;517;0;14;0;41;-5483;0;0;6.1;23.25;261.28;72.05;17.62;33.72;0.0;0.0;0.48;48.28;1.4;30.83;
28;Normandie;Données temps réel;2024-03-14;21:00;2024-03-14T21:00:00+01:00;3012;220;7808;815;0;14;0;39;-5885;0;0;7.3;28.57;259.23;73.38;27.06;53.16;0.0;0.0;0.46;48.28;1.29;29.32;
28;Normandie;Données temps réel;2024-05-15;19:45;2024-05-15T19:45:00+02:00;2418;215;6272;110;33;13;0;46;-4271;0;0;8.89;27.92;259.39;58.95;4.55;7.05;1.36;10.41;0.54;44.83;1.9;34.59;
28;Normandie;Données temps réel;2024-05-21;00:30;2024-05-21T00:30:00+02:00;2265;177;7458;306;0;13;0;43;-5731;0;0;7.81;22.99;329.27;70.09;13.51;19.62;0.0;0.0;0.57;44.83;1.9;32.33;
28;Normandie;Données temps réel;2024-05-21;22:45;2024-05-21T22:45:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;
75;Nouvelle-Aquitaine;Données temps réel;2023-02-04;14:45;2023-02-04T14:45:00+01:00;6069;170;4125;306;1092;262;-;175;-60;-;-;2.8;29.21;67.97;62.22;5.04;23.09;17.99;31.71;4.32;11.8;2.88;51.93;
75;Nouvelle-Aquitaine;Données temps réel;2023-04-02;02:15;2023-04-02T02:15:00+02:00;4609;47;3343;353;0;424;0;170;272;-;-;1.02;8.08;72.53;50.42;7.66;26.64;0.0;0.0;9.2;19.09;3.69;50.45;
75;Nouvelle-Aquitaine;Données temps réel;2023-04-03;12:00;2023-04-03T12:00:00+02:00;5358;47;3627;181;1820;535;0;178;-1030;-;-;0.88;8.08;67.69;54.71;3.38;13.66;33.97;52.85;9.99;24.09;3.32;52.82;
75;Nouvelle-Aquitaine;Données temps réel;2024-01-25;08:00;2024-01-25T08:00:00+01:00;6267;161;5770;100;66;785;0;0;-612;0;0;2.57;28.25;92.07;87.03;1.6;5.59;1.05;1.57;12.53;35.06;0.0;0.0;
75;Nouvelle-Aquitaine;Données temps réel;2024-01-28;04:30;2024-01-28T04:30:00+01:00;4862;164;5751;474;0;214;0;6;-1746;0;0;3.37;28.77;118.28;86.74;9.75;26.48;0.0;0.0;4.4;9.56;0.12;1.66;
75;Nouvelle-Aquitaine;Données temps réel;2024-02-02;09:00;2024-02-02T09:00:00+01:00;6440;157;5740;29;147;849;0;2;-483;0;0;2.44;27.54;89.13;86.58;0.45;1.62;2.28;3.5;13.18;37.92;0.03;0.55;
75;Nouvelle-Aquitaine;Données temps réel;2024-02-10;04:15;2024-02-10T04:15:00+01:00;3799;160;2306;186;0;184;0;3;961;-0;0;4.21;28.07;60.7;34.78;4.9;10.39;0.0;0.0;4.84;8.22;0.08;0.83;
75;Nouvelle-Aquitaine;Données temps réel;2024-02-18;10:00;2024-02-18T10:00:00+01:00;4874;165;3298;517;817;250;0;1;-173;-0;0;3.39;28.95;67.67;49.74;10.61;28.88;16.76;19.42;5.13;11.17;0.02;0.28;
75;Nouvelle-Aquitaine;Données temps réel;2024-02-20;21:15;2024-02-20T21:15:00+01:00;4364;163;3355;51;0;705;0;0;90;-0;0;3.74;28.6;76.88;50.6;1.17;2.85;0.0;0.0;16.15;31.49;0.0;0.0;
75;Nouvelle-Aquitaine;Données temps réel;2024-03-03;01:00;2024-03-03T01:00:00+01:00;5992;149;3353;142;0;558;0;0;1791;0;0;2.49;26.14;55.96;50.57;2.37;7.93;0.0;0.0;9.31;24.92;0.0;0.0;
75;Nouvelle-Aquitaine;Données temps réel;2024-03-16;10:45;2024-03-16T10:45:00+01:00;5493;105;3253;61;1651;481;0;0;-58;-0;0;1.91;18.42;59.22;49.06;1.11;3.41;30.06;39.25;8.76;21.48;0.0;0.0;
75;Nouvelle-Aquitaine;Données temps réel;2023-08-30;19:45;2023-08-30T19:45:00+02:00;4156;67;5670;401;248;100;0;6;-2336;0;0;1.61;11.99;136.43;85.52;9.65;25.33;5.97;6.4;2.41;4.46;0.14;1.84;
75;Nouvelle-Aquitaine;Données temps réel;2023-09-02;05:30;2023-09-02T05:30:00+02:00;2985;65;5059;181;0;49;0;9;-2378;0;0;2.18;11.63;169.48;76.3;6.06;11.43;0.0;0.0;1.64;2.19;0.3;2.76;
75;Nouvelle-Aquitaine;Données temps réel;2023-09-13;13:45;2023-09-13T13:45:00+02:00;5000;69;5642;25;2147;31;0;5;-2919;0;0;1.38;12.34;112.84;85.1;0.5;1.58;42.94;55.38;0.62;1.38;0.1;1.53;
75;Nouvelle-Aquitaine;Données temps réel;2023-09-24;10:15;2023-09-24T10:15:00+02:00;3876;65;4955;159;1749;29;0;15;-3096;0;0;1.68;11.63;127.84;74.74;4.1;10.04;45.12;45.11;0.75;1.29;0.39;4.6;
75;Nouvelle-Aquitaine;Données temps réel;2023-12-14;14:00;2023-12-14T14:00:00+01:00;6947;151;5818;148;1020;1093;0;7;-1290;0;0;2.17;26.49;83.75;87.75;2.13;8.27;14.68;24.25;15.73;48.82;0.1;1.94;
75;Nouvelle-Aquitaine;Données temps réel;2023-12-26;13:45;2023-12-26T13:45:00+01:00;4818;94;4710;238;1015;347;0;0;-1576;0;0;1.95;16.49;97.76;71.04;4.94;13.3;21.07;24.13;7.2;15.5;0.0;0.0;
75;Nouvelle-Aquitaine;Données temps réel;2024-01-08;17:45;2024-01-08T17:45:00+01:00;7169;161;5834;350;69;1102;0;0;-336;0;0;2.25;28.25;81.38;87.99;4.88;19.55;0.96;1.64;15.37;49.22;0.0;0.0;
75;Nouvelle-Aquitaine;Données temps réel;2023-10-19;10:00;2023-10-19T10:00:00+02:00;4341;48;5638;700;454;145;0;7;-2650;0;0;1.11;8.59;129.88;85.04;16.13;44.22;10.46;11.71;3.34;6.47;0.16;2.15;
75;Nouvelle-Aquitaine;Données temps réel;2023-10-26;13:30;2023-10-26T13:30:00+02:00;5713;48;5741;627;494;341;0;15;-1553;0;0;0.84;8.59;100.49;86.59;10.97;39.61;8.65;12.74;5.97;15.22;0.26;4.6;
75;Nouvelle-Aquitaine;Données temps réel;2024-04-08;01:30;2024-04-08T01:30:00+02:00;5524;61;5695;79;0;392;0;9;-712;-0;0;1.1;10.78;103.1;85.9;1.43;4.32;0.0;0.0;7.1;17.5;0.16;2.49;
75;Nouvelle-Aquitaine;Données temps réel;2024-04-13;12:30;2024-04-13T12:30:00+02:00;4886;61;3793;41;2738;166;0;10;-1922;-0;0;1.25;10.78;77.63;57.21;0.84;2.24;56.04;61.01;3.4;7.41;0.2;2.76;
75;Nouvelle-Aquitaine;Données temps réel;2024-04-17;18:45;2024-04-17T18:45:00+02:00;5879;61;4640;848;980;405;0;6;-1061;0;0;1.04;10.78;78.92;69.98;14.42;46.41;16.67;21.84;6.89;18.08;0.1;1.66;
27;Bourgogne-Franche-Comté;Données temps réel;2023-03-15;02:45;2023-03-15T02:45:00+01:00;2440;122;;59;0;78;0;24;2156;-;-;5.0;32.36;;;2.42;5.83;0.0;0.0;3.2;14.91;0.98;29.27;
27;Bourgogne-Franche-Comté;Données temps réel;2023-03-18;04:30;2023-03-18T04:30:00+01:00;1694;122;;254;0;83;0;24;1209;-;-;7.2;32.36;;;14.99;25.1;0.0;0.0;4.9;15.87;1.42;29.27;
27;Bourgogne-Franche-Comté;Données temps réel;2023-03-21;23:30;2023-03-21T23:30:00+01:00;2135;163;0;208;0;75;0;24;1665;-;-;7.63;43.24;0.0;;9.74;20.55;0.0;0.0;3.51;14.34;1.12;29.27;
27;Bourgogne-Franche-Comté;Données temps réel;2023-04-11;10:30;2023-04-11T10:30:00+02:00;2572;30;0;110;154;56;0;25;2198;-;-;1.17;7.83;0.0;;4.28;10.71;5.99;24.29;2.18;10.71;0.97;31.25;
53;Bretagne;Données temps réel;2023-09-09;05:15;2023-09-09T05:15:00+02:00;1478;11;0;85;0;0;0;0;1381;0;0;0.74;0.77;0.0;;5.75;6.51;0.0;0.0;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2023-09-09;07:15;2023-09-09T07:15:00+02:00;1631;11;0;125;0;0;0;0;1495;0;0;0.67;0.77;0.0;;7.66;9.58;0.0;0.0;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2023-09-13;05:15;2023-09-13T05:15:00+02:00;1678;106;0;112;0;0;0;0;1460;0;0;6.32;7.4;0.0;;6.67;8.58;0.0;0.0;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2023-09-19;07:00;2023-09-19T07:00:00+02:00;2048;16;0;359;0;25;0;0;1649;0;0;0.78;1.12;0.0;;17.53;27.51;0.0;0.0;1.22;9.09;0.0;0.0;
53;Bretagne;Données temps réel;2023-09-25;02:15;2023-09-25T02:15:00+02:00;1570;16;0;221;0;0;0;0;1333;0;0;1.02;1.12;0.0;;14.08;16.93;0.0;0.0;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2023-10-27;21:45;2023-10-27T21:45:00+02:00;2298;92;0;552;0;0;0;0;1654;0;0;4.0;6.42;0.0;;24.02;42.3;0.0;0.0;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2023-11-03;03:15;2023-11-03T03:15:00+01:00;1918;23;0;200;0;198;0;0;1498;0;0;1.2;1.61;0.0;;10.43;15.33;0.0;0.0;10.32;72.0;0.0;0.0;
53;Bretagne;Données temps réel;2023-11-23;08:15;2023-11-23T08:15:00+01:00;2847;23;0;138;0;160;0;0;2526;0;0;0.81;1.61;0.0;;4.85;10.57;0.0;0.0;5.62;58.18;0.0;0.0;
53;Bretagne;Données temps réel;2023-11-25;02:00;2023-11-25T02:00:00+01:00;2343;22;0;132;0;0;0;0;2188;0;0;0.94;1.54;0.0;;5.63;10.11;0.0;0.0;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2023-11-28;08:00;2023-11-28T08:00:00+01:00;3219;464;0;208;0;0;-42;0;2589;0;0;14.41;32.52;0.0;;6.46;11.39;0.0;0.0;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2023-12-09;00:45;2023-12-09T00:45:00+01:00;2438;67;0;649;0;0;0;0;1722;0;0;2.75;4.7;0.0;;26.62;35.54;0.0;0.0;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2023-12-10;21:00;2023-12-10T21:00:00+01:00;2159;19;0;587;0;106;0;0;1448;0;0;0.88;1.33;0.0;;27.19;32.15;0.0;0.0;4.91;38.55;0.0;0.0;
53;Bretagne;Données temps réel;2023-12-29;05:00;2023-12-29T05:00:00+01:00;2041;18;0;612;0;15;0;0;1397;0;0;0.88;1.26;0.0;;29.99;33.52;0.0;0.0;0.73;5.45;0.0;0.0;
53;Bretagne;Données temps réel;2024-01-17;03:45;2024-01-17T03:45:00+01:00;3097;22;0;373;0;210;0;0;2492;0;0;0.71;1.54;0.0;;12.04;20.43;0.0;0.0;6.78;76.36;0.0;0.0;
53;Bretagne;Données temps réel;2024-01-20;08:45;2024-01-20T08:45:00+01:00;3813;461;0;372;2;106;0;0;2871;0;0;12.09;32.31;0.0;;9.76;20.37;0.05;0.43;2.78;38.55;0.0;0.0;
53;Bretagne;Données temps réel;2024-01-24;13:00;2024-01-24T13:00:00+01:00;2805;23;0;190;119;177;0;0;2296;0;0;0.82;1.61;0.0;;6.77;10.41;4.24;25.43;6.31;64.36;0.0;0.0;
53;Bretagne;Données temps réel;2024-01-30;21:45;2024-01-30T21:45:00+01:00;2786;457;0;48;0;0;0;0;2280;0;0;16.4;32.03;0.0;;1.72;2.63;0.0;0.0;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2024-02-13;22:00;2024-02-13T22:00:00+01:00;2431;441;0;588;0;17;0;0;1385;0;0;18.14;30.9;0.0;;24.19;32.2;0.0;0.0;0.7;6.18;0.0;0.0;
53;Bretagne;Données temps réel;2024-02-15;11:30;2024-02-15T11:30:00+01:00;2531;22;0;179;73;0;-40;0;2297;0;0;0.87;1.54;0.0;;7.07;9.8;2.88;15.6;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2024-02-28;08:15;2024-02-28T08:15:00+01:00;2955;524;0;77;12;0;0;0;2341;0;0;17.73;36.72;0.0;;2.61;4.22;0.41;2.56;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2024-03-06;09:15;2024-03-06T09:15:00+01:00;3261;460;0;185;99;58;0;0;2458;0;0;14.11;32.37;0.0;;5.67;10.02;3.04;19.04;1.78;21.09;0.0;0.0;
53;Bretagne;Données temps réel;2024-03-09;06:15;2024-03-09T06:15:00+01:00;2091;19;0;627;0;0;0;0;1445;0;0;0.91;1.33;0.0;;29.99;34.34;0.0;0.0;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2024-03-10;19:15;2024-03-10T19:15:00+01:00;2403;456;0;71;0;19;0;0;1857;0;0;18.98;31.96;0.0;;2.95;3.89;0.0;0.0;0.79;6.91;0.0;0.0;
53;Bretagne;Données temps réel;2024-04-07;03:45;2024-04-07T03:45:00+02:00;1761;18;0;911;0;0;0;0;832;0;0;1.02;1.27;0.0;;51.73;49.32;0.0;0.0;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2024-04-12;14:45;2024-04-12T14:45:00+02:00;2317;19;0;115;382;175;0;0;1627;0;0;0.82;1.34;0.0;;4.96;6.23;16.49;73.46;7.55;63.64;0.0;0.0;
53;Bretagne;Données temps réel;2024-04-16;03:45;2024-04-16T03:45:00+02:00;2106;17;0;632;0;0;0;0;1457;0;0;0.81;1.2;0.0;;30.01;34.22;0.0;0.0;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2024-04-30;21:45;2024-04-30T21:45:00+02:00;2280;18;0;75;0;0;0;0;2186;0;0;0.79;1.27;0.0;;3.29;4.06;0.0;0.0;0.0;0.0;0.0;0.0;
53;Bretagne;Données temps réel;2024-05-01;00:00;2024-05-01T00:00:00+02:00;2431;21;0;121;0;0;-27;0;2316;0;0;0.86;1.48;0.0;;4.98;6.55;0.0;0.0;0.0;0.0;0.0;0.0;
75;Nouvelle-Aquitaine;Données temps réel;2024-05-04;12:00;2024-05-04T12:00:00+02:00;3930;62;2768;894;1014;647;0;15;-1471;0;0;1.58;10.95;70.43;41.75;22.75;48.93;25.8;22.59;16.46;28.88;0.38;4.14;
75;Nouvelle-Aquitaine;Données temps réel;2024-05-07;16:15;2024-05-07T16:15:00+02:00;3292;62;3754;270;1493;987;0;12;-3285;-0;0;1.88;10.95;114.03;56.62;8.2;14.78;45.35;33.27;29.98;44.06;0.36;3.31;
75;Nouvelle-Aquitaine;Données temps réel;2024-05-12;14:15;2024-05-12T14:15:00+02:00;3591;62;2527;204;976;468;0;13;-659;-0;0;1.73;10.95;70.37;38.11;5.68;11.17;27.18;21.75;13.03;20.89;0.36;3.59;
75;Nouvelle-Aquitaine;Données temps réel;2024-04-23;01:00;2024-04-23T01:00:00+02:00;5888;61;5607;276;0;349;0;5;-409;-0;0;1.04;10.78;95.23;84.57;4.69;15.11;0.0;0.0;5.93;15.58;0.08;1.38;
32;Hauts-de-France;Données temps réel;2024-05-06;20:30;2024-05-06T20:30:00+02:00;4964;198;3585;261;20;8;0;108;789;-6;0;3.99;8.23;72.22;65.66;5.26;4.29;0.4;3.61;0.16;200.0;2.18;53.2;
32;Hauts-de-France;Données temps réel;2024-05-19;05:15;2024-05-19T05:15:00+02:00;3923;200;4391;304;0;8;0;94;-1073;-2;0;5.1;8.31;111.93;80.42;7.75;5.0;0.0;0.0;0.2;200.0;2.4;46.31;
32;Hauts-de-France;Données temps réel;2024-05-19;16:00;2024-05-19T16:00:00+02:00;4279;203;2757;246;314;8;0;91;662;-3;0;4.74;8.43;64.43;50.49;5.75;4.04;7.34;56.68;0.19;200.0;2.13;44.83;
32;Hauts-de-France;Données temps réel;2024-05-20;10:00;2024-05-20T10:00:00+02:00;4364;201;4429;345;170;8;0;92;-880;-2;0;4.61;8.35;101.49;81.12;7.91;5.67;3.9;30.69;0.18;200.0;2.11;45.32;
24;Centre-Val de Loire;Données temps réel;2023-09-24;14:00;2023-09-24T14:00:00+02:00;1416;0;2946;134;500;27;0;0;-2190;0;0;0.0;0.0;208.05;25.33;9.46;8.39;35.31;63.94;1.91;29.35;0.0;0.0;
24;Centre-Val de Loire;Données temps réel;2023-10-08;03:45;2023-10-08T03:45:00+02:00;1195;0;5580;75;0;24;0;0;-4484;0;0;0.0;0.0;466.95;47.98;6.28;4.69;0.0;0.0;2.01;26.09;0.0;0.0;
24;Centre-Val de Loire;Données temps réel;2023-10-09;22:00;2023-10-09T22:00:00+02:00;1593;0;6347;44;0;24;0;0;-4822;0;0;0.0;0.0;398.43;54.57;2.76;2.75;0.0;0.0;1.51;26.09;0.0;0.0;
24;Centre-Val de Loire;Données temps réel;2023-10-14;04:00;2023-10-14T04:00:00+02:00;1088;0;4901;723;0;24;0;0;-4560;0;0;0.0;0.0;450.46;42.14;66.45;45.24;0.0;0.0;2.21;26.09;0.0;0.0;
24;Centre-Val de Loire;Données temps réel;2023-10-19;00:45;2023-10-19T00:45:00+02:00;1542;0;5610;600;0;24;0;0;-4692;0;0;0.0;0.0;363.81;48.24;38.91;37.55;0.0;0.0;1.56;26.09;0.0;0.0;
24;Centre-Val de Loire;Données temps réel;2023-10-24;12:45;2023-10-24T12:45:00+02:00;2088;0;6601;196;362;24;0;0;-5094;0;0;0.0;0.0;316.14;56.76;9.39;12.27;17.34;46.29;1.15;26.09;0.0;0.0;
24;Centre-Val de Loire;Données temps réel;2023-10-27;10:45;2023-10-27T10:45:00+02:00;2013;0;5650;644;166;26;0;0;-4472;0;0;0.0;0.0;280.68;48.58;31.99;40.3;8.25;21.23;1.29;28.26;0.0;0.0;
24;Centre-Val de Loire;Données temps réel;2023-11-13;18:15;2023-11-13T18:15:00+01:00;2229;17;6515;1262;20;43;0;0;-5627;0;0;0.76;7.39;292.28;56.02;56.62;78.97;0.9;2.56;1.93;46.74;0.0;0.0;
24;Centre-Val de Loire;Données temps réel;2023-11-19;18:45;2023-11-19T18:45:00+01:00;1763;17;6512;966;0;41;0;0;-5773;0;0;0.96;7.39;369.37;55.99;54.79;60.45;0.0;0.0;2.33;44.57;0.0;0.0;
24;Centre-Val de Loire;Données temps réel;2023-12-08;12:45;2023-12-08T12:45:00+01:00;2589;17;5575;201;158;39;0;0;-3402;0;0;0.66;7.39;215.33;47.94;7.76;12.21;6.1;17.61;1.51;42.39;0.0;0.0;
24;Centre-Val de Loire;Données temps réel;2023-12-10;04:45;2023-12-10T04:45:00+01:00;1687;17;3313;874;0;31;0;0;-2547;0;0;1.01;7.39;196.38;28.49;51.81;53.1;0.0;0.0;1.84;33.7;0.0;0.0;
27;Bourgogne-Franche-Comté;Données temps réel;2023-02-11;04:15;2023-02-11T04:15:00+01:00;2867;179;;58;0;67;0;23;2539;-;-;6.24;47.48;;;2.02;5.73;0.0;0.0;2.34;12.81;0.8;28.05;
32;Hauts-de-France;Données temps réel;2024-04-07;04:00;2024-04-07T04:00:00+02:00;3922;318;1974;2586;0;8;0;95;-1064;-0;6;8.11;13.21;50.33;36.15;65.94;42.52;0.0;0.0;0.2;200.0;2.42;46.8;
32;Hauts-de-France;Données temps réel;2024-04-11;01:00;2024-04-11T01:00:00+02:00;4827;315;2295;2197;0;8;0;97;-87;0;1;6.53;13.09;47.55;42.03;45.51;36.12;0.0;0.0;0.17;200.0;2.01;47.78;
24;Centre-Val de Loire;Données temps réel;2024-04-05;20:15;2024-04-05T20:15:00+02:00;1908;0;6898;89;24;48;0;0;-5150;0;0;0.0;0.0;361.53;59.31;4.66;5.41;1.26;2.47;2.52;52.17;0.0;0.0;
24;Centre-Val de Loire;Données temps réel;2024-04-08;03:30;2024-04-08T03:30:00+02:00;1445;0;5912;87;0;41;0;0;-4595;0;0;0.0;0.0;409.13;50.83;6.02;5.29;0.0;0.0;2.84;44.57;0.0;0.0;
24;Centre-Val de Loire;Données temps réel;2024-04-12;21:00;2024-04-12T21:00:00+02:00;1840;0;8375;53;22;58;0;0;-6669;0;0;0.0;0.0;455.16;72.01;2.88;3.22;1.2;2.26;3.15;63.04;0.0;0.0;
