Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 68
11;Île-de-France;Données temps réel;2024-05-07;23:30;2024-05-07T23:30:00+02:00;6396;28;0;66;0;28;0;110;6164;0;0;0.44;1.3;0.0;;1.03;45.52;0.0;0.0;0.44;147.37;1.72;34.06;
76;Occitanie;Données temps réel;2024-03-30;13:45;2024-03-30T13:45:00+01:00;4325;101;2485;610;2346;1681;-698;175;-2376;0;0;2.34;33.55;57.46;94.85;14.1;36.79;54.24;64.65;38.87;31.45;4.05;115.89;
76;Occitanie;Données temps réel;2024-03-31;06:00;2024-03-31T06:00:00+02:00;3347;103;2478;730;0;1720;-491;175;-1368;0;0;3.08;34.22;74.04;94.58;21.81;44.03;0.0;0.0;51.39;32.18;5.23;115.89;
76;Occitanie;Données temps réel;2024-04-28;02:30;2024-04-28T02:30:00+02:00;3469;0;2467;310;0;1268;-882;185;121;0;0;0.0;0.0;71.12;94.16;8.94;18.7;0.0;0.0;36.55;23.72;5.33;122.52;
76;Occitanie;Données temps réel;2024-04-29;08:00;2024-04-29T08:00:00+02:00;4428;1;2590;141;108;3351;-0;184;-1948;0;0;0.02;0.33;58.49;98.85;3.18;8.5;2.44;2.98;75.68;62.69;4.16;121.85;
76;Occitanie;Données temps réel;2024-04-30;07:45;2024-04-30T07:45:00+02:00;4360;1;2578;281;99;3212;-0;185;-1996;0;0;0.02;0.33;59.13;98.4;6.44;16.95;2.27;2.73;73.67;60.09;4.24;122.52;
76;Occitanie;Données temps réel;2024-02-08;15:00;2024-02-08T15:00:00+01:00;4827;114;2533;485;843;1145;-892;179;422;0;0;2.36;38.13;52.48;96.68;10.05;29.27;17.46;24.63;23.72;21.65;3.71;120.95;
76;Occitanie;Données temps réel;2024-03-01;22:45;2024-03-01T22:45:00+01:00;5251;116;2568;125;0;3069;0;174;-801;0;0;2.21;38.8;48.9;98.02;2.38;7.54;0.0;0.0;58.45;58.04;3.31;117.57;
76;Occitanie;Données temps réel;2024-03-10;12:30;2024-03-10T12:30:00+01:00;4711;106;2584;85;1992;1582;-830;174;-982;0;0;2.25;35.45;54.85;98.63;1.8;5.13;42.28;58.19;33.58;29.92;3.69;117.57;
76;Occitanie;Données temps réel;2024-01-01;05:30;2024-01-01T05:30:00+01:00;4546;108;206;258;0;672;-870;181;3992;0;0;2.38;36.12;4.53;7.86;5.68;15.57;0.0;0.0;14.78;12.71;3.98;122.3;
76;Occitanie;Données temps réel;2024-01-08;20:15;2024-01-08T20:15:00+01:00;6996;126;1243;670;0;3609;-8;180;1177;0;0;1.8;42.14;17.77;47.44;9.58;40.43;0.0;0.0;51.59;68.25;2.57;121.62;
76;Occitanie;Données temps réel;2024-01-11;21:30;2024-01-11T21:30:00+01:00;6509;125;1233;402;0;2783;0;174;1792;0;0;1.92;41.81;18.94;47.06;6.18;24.26;0.0;0.0;42.76;52.63;2.67;117.57;
76;Occitanie;Données temps réel;2024-01-19;18:30;2024-01-19T18:30:00+01:00;6649;123;2287;554;0;3464;0;181;41;0;0;1.85;41.14;34.4;87.29;8.33;33.43;0.0;0.0;52.1;65.51;2.72;122.3;
76;Occitanie;Données temps réel;2024-01-20;19:00;2024-01-20T19:00:00+01:00;6743;122;1230;218;0;3609;0;180;1384;0;0;1.81;40.8;18.24;46.95;3.23;13.16;0.0;0.0;53.52;68.25;2.67;121.62;
76;Occitanie;Données temps réel;2023-10-22;08:45;2023-10-22T08:45:00+02:00;3147;5;1163;62;97;508;-463;182;1594;0;0;0.16;1.72;36.96;44.39;1.97;3.78;3.08;3.14;16.14;9.59;5.78;106.43;
76;Occitanie;Données temps réel;2023-11-13;15:45;2023-11-13T15:45:00+01:00;4170;94;1215;79;565;1166;-882;181;1751;0;0;2.25;32.41;29.14;46.37;1.89;4.82;13.55;18.28;27.96;22.02;4.34;105.85;
76;Occitanie;Données temps réel;2023-11-27;17:00;2023-11-27T17:00:00+01:00;5845;106;1240;554;77;1613;-0;181;2074;0;0;1.81;35.45;21.21;47.33;9.48;33.43;1.32;2.25;27.6;30.5;3.1;122.3;
76;Occitanie;Données temps réel;2023-12-04;19:30;2023-12-04T19:30:00+01:00;6160;116;1210;670;0;2227;-3;182;1759;0;0;1.88;38.8;19.64;46.18;10.88;40.43;0.0;0.0;36.15;42.11;2.95;122.97;
76;Occitanie;Données temps réel;2023-09-03;01:45;2023-09-03T01:45:00+02:00;3009;2;0;477;0;389;-22;183;2048;0;0;0.07;0.69;0.0;0.0;15.85;29.09;0.0;0.0;12.93;7.35;6.08;107.02;
76;Occitanie;Données temps réel;2023-09-05;00:30;2023-09-05T00:30:00+02:00;3556;5;0;678;0;363;-0;183;2416;0;0;0.14;1.72;0.0;0.0;19.07;41.34;0.0;0.0;10.21;6.86;5.15;107.02;
76;Occitanie;Données temps réel;2023-09-27;06:45;2023-09-27T06:45:00+02:00;3435;8;0;64;0;818;-0;177;2451;0;0;0.23;2.76;0.0;0.0;1.86;3.9;0.0;0.0;23.81;15.45;5.15;103.51;
76;Occitanie;Données temps réel;2023-07-30;03:30;2023-07-30T03:30:00+02:00;3233;2;0;405;0;353;-646;178;2959;0;0;0.06;0.69;0.0;0.0;12.53;24.7;0.0;0.0;10.92;6.67;5.51;104.09;
76;Occitanie;Données temps réel;2023-07-30;23:15;2023-07-30T23:15:00+02:00;3999;2;0;537;0;1112;-3;179;2187;0;0;0.05;0.69;0.0;0.0;13.43;32.74;0.0;0.0;27.81;21.0;4.48;104.68;
76;Occitanie;Données temps réel;2023-08-05;21:00;2023-08-05T21:00:00+02:00;3643;3;0;900;60;485;-1;179;2042;0;0;0.08;1.03;0.0;0.0;24.7;54.88;1.65;1.94;13.31;9.16;4.91;104.68;
76;Occitanie;Données temps réel;2023-04-28;07:15;2023-04-28T07:15:00+02:00;3257;3;0;237;105;1052;-13;105;1767;-;-;0.09;1.03;0.0;0.0;7.28;14.45;3.22;3.4;32.3;19.87;3.22;61.4;
76;Occitanie;Données temps réel;2023-02-08;00:45;2023-02-08T00:45:00+01:00;5421;72;1217;312;0;633;0;101;3087;-;-;1.33;24.66;22.45;46.45;5.76;19.71;0.0;0.0;11.68;11.98;1.86;67.79;
76;Occitanie;Données temps réel;2023-03-08;17:15;2023-03-08T17:15:00+01:00;4563;66;1049;118;252;848;0;81;2149;-;-;1.45;22.6;22.99;40.04;2.59;7.45;5.52;9.14;18.58;16.04;1.78;54.36;
76;Occitanie;Données temps réel;2023-03-13;02:30;2023-03-13T02:30:00+01:00;3439;66;1059;71;0;1139;-873;111;1867;-;-;1.92;22.6;30.79;40.42;2.06;4.49;0.0;0.0;33.12;21.55;3.23;74.5;
76;Occitanie;Données temps réel;2023-03-13;05:00;2023-03-13T05:00:00+01:00;3136;66;1054;107;0;1108;-885;114;1572;-;-;2.1;22.6;33.61;40.23;3.41;6.76;0.0;0.0;35.33;20.96;3.64;76.51;
76;Occitanie;Données temps réel;2023-03-24;07:00;2023-03-24T07:00:00+01:00;3572;66;1008;125;0;945;0;117;1311;-;-;1.85;22.6;28.22;38.47;3.5;7.9;0.0;0.0;26.46;17.88;3.28;78.52;
76;Occitanie;Données temps réel;2023-05-26;14:45;2023-05-26T14:45:00+02:00;3597;0;0;106;2283;838;-47;82;335;-;-;0.0;0.0;0.0;0.0;2.95;6.46;63.47;73.86;23.3;15.83;2.28;47.95;
76;Occitanie;Données temps réel;2023-06-08;01:30;2023-06-08T01:30:00+02:00;2938;0;0;229;0;1074;-13;69;1578;-;-;0.0;0.0;0.0;0.0;7.79;13.96;0.0;0.0;36.56;20.28;2.35;40.35;
76;Occitanie;Données temps réel;2023-06-10;02:30;2023-06-10T02:30:00+02:00;2784;0;0;52;0;1204;-13;71;1470;-;-;0.0;0.0;0.0;0.0;1.87;3.17;0.0;0.0;43.25;22.74;2.55;41.52;
76;Occitanie;Données temps réel;2023-06-11;19:30;2023-06-11T19:30:00+02:00;3369;0;0;190;286;1040;0;60;1793;-;-;0.0;0.0;0.0;0.0;5.64;11.59;8.49;9.25;30.87;19.64;1.78;35.09;
76;Occitanie;Données temps réel;2023-06-22;00:30;2023-06-22T00:30:00+02:00;3262;0;0;320;0;1500;0;64;1378;-;-;0.0;0.0;0.0;0.0;9.81;19.51;0.0;0.0;45.98;28.33;1.96;37.43;
84;Auvergne-Rhône-Alpes;Données temps réel;2023-05-24;08:00;2023-05-24T08:00:00+02:00;6002;278;7730;115;241;4449;0;109;-6919;-;-;4.63;28.4;128.79;56.96;1.92;15.91;4.02;13.23;74.13;39.02;1.82;57.07;
84;Auvergne-Rhône-Alpes;Données temps réel;2023-05-27;16:00;2023-05-27T16:00:00+02:00;5622;31;7232;16;1175;1801;-1329;109;-3414;-;-;0.55;3.17;128.64;53.29;0.28;2.21;20.9;64.49;32.03;15.79;1.94;57.07;
84;Auvergne-Rhône-Alpes;Données temps réel;2023-06-07;09:00;2023-06-07T09:00:00+02:00;6054;29;7431;24;539;4169;0;111;-6249;-;-;0.48;2.96;122.75;54.76;0.4;3.32;8.9;29.58;68.86;36.56;1.83;58.12;
84;Auvergne-Rhône-Alpes;Données temps réel;2023-06-09;10:30;2023-06-09T10:30:00+02:00;6443;29;7358;118;621;3203;0;110;-4996;-;-;0.45;2.96;114.2;54.22;1.83;16.32;9.64;34.08;49.71;28.09;1.71;57.59;
84;Auvergne-Rhône-Alpes;Données temps réel;2023-06-13;10:45;2023-06-13T10:45:00+02:00;6745;29;7431;15;683;3178;0;97;-4687;-;-;0.43;2.96;110.17;54.76;0.22;2.07;10.13;37.49;47.12;27.87;1.44;50.79;
84;Auvergne-Rhône-Alpes;Données temps réel;2023-06-16;15:15;2023-06-16T15:15:00+02:00;6628;29;7144;86;1288;3404;-935;111;-4500;-;-;0.44;2.96;107.79;52.65;1.3;11.89;19.43;70.69;51.36;29.85;1.67;58.12;
